mtprotosender.py:234 #INFO     [2026-02-09 18:51:05,015] - telethon.network.mtprotosender - 0| Connecting to 149.154.171.5:443/TcpFull...
mtprotosender.py:285 #INFO     [2026-02-09 18:51:05,190] - telethon.network.mtprotosender - 0| Connection to 149.154.171.5:443/TcpFull complete!
utils.py:101 #INFO     [2026-02-09 18:51:06,438] - root - 0| Client has been connected!
utils.py:101 #INFO     [2026-02-09 18:51:06,439] - root - 0| Redis has been initialized!
utils.py:101 #INFO     [2026-02-09 18:51:06,439] - root - 0| Prepare to load data in redis...
utils.py:101 #INFO     [2026-02-09 18:51:06,439] - root - 0| Loading messages data from small groups...
utils.py:101 #INFO     [2026-02-09 18:51:09,031] - root - 0| Data from small groups has been loaded!
subscription_state.py:110 #INFO     [2026-02-09 18:51:09,032] - aiokafka.consumer.subscription_state - 0| Updating subscribed topics to: frozenset({'tg-commands'})
utils.py:101 #INFO     [2026-02-09 18:51:09,034] - root - 0| Queue worker has been started!
group_coordinator.py:594 #INFO     [2026-02-09 18:51:09,059] - aiokafka.consumer.group_coordinator - 0| Discovered coordinator 1 for group demo-group
group_coordinator.py:415 #INFO     [2026-02-09 18:51:09,059] - aiokafka.consumer.group_coordinator - 0| Revoking previously assigned partitions set() for group demo-group
group_coordinator.py:1281 #INFO     [2026-02-09 18:51:09,059] - aiokafka.consumer.group_coordinator - 0| (Re-)joining group demo-group
group_coordinator.py:1360 #INFO     [2026-02-09 18:51:12,065] - aiokafka.consumer.group_coordinator - 0| Joined group 'demo-group' (generation 176) with member_id aiokafka-0.12.0-fbfef44a-1804-44b5-9862-70e69b7a90b2
group_coordinator.py:1368 #INFO     [2026-02-09 18:51:12,066] - aiokafka.consumer.group_coordinator - 0| Elected group leader -- performing partition assignments using roundrobin
group_coordinator.py:1519 #INFO     [2026-02-09 18:51:12,076] - aiokafka.consumer.group_coordinator - 0| Successfully synced group demo-group with generation 176
group_coordinator.py:506 #INFO     [2026-02-09 18:51:12,077] - aiokafka.consumer.group_coordinator - 0| Setting newly assigned partitions {TopicPartition(topic='tg-commands', partition=0)} for group demo-group
kafka.py:53 #INFO     [2026-02-09 18:51:12,077] - root - 0| Kafka Consumer has been init
kafka.py:33 #INFO     [2026-02-09 18:51:12,098] - root - 0| Kafka Producer has been init
utils.py:101 #INFO     [2026-02-09 18:51:12,098] - root - 0| Event handlers has been registered!
utils.py:101 #INFO     [2026-02-09 18:51:12,098] - root - 0| Kafka listener has been started!
events_catcher.py:93 #INFO     [2026-02-09 18:51:49,520] - root - 0| New event: Raw:MessageActionTopicEdit
main.py:30 #ERROR    [2026-02-09 18:51:49,520] - root - 0| Queue worker | ex: 'MessageActionTopicEdit' object has no attribute 'icon_color'
main.py:30 #ERROR    [2026-02-09 18:51:49,520] - root - 0| Queue worker | ex: cannot reuse already awaited coroutine
main.py:30 #ERROR    [2026-02-09 18:51:49,520] - root - 0| Queue worker | ex: cannot reuse already awaited coroutine
mtprotosender.py:325 #INFO     [2026-02-09 18:52:18,057] - telethon.network.mtprotosender - 0| Disconnecting from 149.154.171.5:443/TcpFull...
mtprotosender.py:345 #INFO     [2026-02-09 18:52:18,058] - telethon.network.mtprotosender - 0| Disconnection from 149.154.171.5:443/TcpFull complete!
